pupilId,subscription_type,subscription_start_date,subscription_end_date,codeCountry
1000634,Monthly,2017-01-16,2017-02-16,GBR
1000634,Monthly,2017-02-16,2017-03-16,GBR
1000634,Monthly,2017-03-16,2017-04-16,GBR
1000634,Monthly,2017-04-16,2017-05-16,GBR
1000634,Monthly,2017-05-16,2017-06-16,GBR
1000634,Monthly,2017-06-16,2017-07-16,GBR
1000641,Annual,2016-01-22,2017-01-22,GBR
1000654,Monthly,2016-02-12,2016-03-12,GBR
1002311,Monthly,2016-02-03,2016-03-03,GBR
1002311,Monthly,2016-03-03,2016-04-03,GBR
1002311,Monthly,2016-04-03,2016-05-03,GBR
1002311,Monthly,2016-05-03,2016-06-03,GBR
1002311,Monthly,2016-06-03,2016-07-03,GBR
1002311,Monthly,2016-07-03,2016-08-03,GBR
1002311,Monthly,2016-08-03,2016-09-03,GBR
1002311,Monthly,2016-09-03,2016-10-03,GBR
1002311,Monthly,2016-10-03,2016-11-03,GBR
1002311,Monthly,2016-11-03,2016-12-03,GBR
